date,temperature_2m,dew_point_2m,relative_humidity_2m,apparent_temperature,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm,uv_index,uv_index_clear_sky,is_day,sunshine_duration,wet_bulb_temperature_2m,cape,lifted_index,convective_inhibition,freezing_level_height,shortwave_radiation,diffuse_radiation,global_tilted_irradiance,shortwave_radiation_instant,diffuse_radiation_instant,global_tilted_irradiance_instant,direct_radiation,direct_normal_irradiance,terrestrial_radiation,direct_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,pressure_msl,generation
2025-06-06 14:00:00+00:00,30.268,21.641365,60.0,33.684177,1013.7856,91.0,23.0,0.0,24140.0,0.12,0.4063555,1.7220423,8.913181,10.195057,10.703569,11.720751,133.36346,132.13753,132.27362,132.5104,18.359999,27.368,26.568,25.768,38.418,30.118,28.468,28.918001,0.09,0.127,0.171,0.186,0.223,3.4,3.6,1.0,3600.0,24.236334,130.0,-1.7,0.0,4890.0,519.0,261.0,519.0,579.704,291.52744,579.704,258.0,367.62692,932.22125,288.17654,410.6258,1041.257,1017.1,0.0
2025-06-06 15:00:00+00:00,31.618,20.874659,53.0,34.951668,1013.6009,87.0,30.0,0.0,24140.0,0.17,0.5576421,2.1851716,12.261157,14.05845,14.291592,14.799459,130.23628,129.80553,130.91429,131.05472,22.68,28.268,27.468,26.568,40.918,31.868,28.618,28.918001,0.086,0.127,0.171,0.186,0.223,5.0,5.2,1.0,3600.0,24.230368,100.0,-1.8,0.0,4900.0,697.0,287.0,697.0,745.03894,306.78073,745.03894,410.0,481.86838,1130.2047,438.25818,515.07996,1208.1011,1016.9,0.0
2025-06-06 16:00:00+00:00,32.368,20.618044,50.0,35.66322,1013.2101,74.0,22.0,0.0,24140.0,0.20000002,0.65878916,2.4252992,15.580141,18.11841,18.35647,18.864824,130.31403,130.97165,131.82008,131.90585,28.08,28.768,27.968,27.068,41.618,33.118,28.918001,28.918001,0.082,0.127,0.171,0.186,0.223,6.5,6.7,1.0,3600.0,24.332657,140.0,-1.9,0.0,4860.0,815.0,272.0,815.0,841.7678,280.93356,841.7678,543.0,571.47546,1262.1154,560.8343,590.245,1303.5682,1016.5,0.0
2025-06-06 17:00:00+00:00,32.718,20.610552,49.0,35.696186,1012.6159,62.0,13.0,0.0,24140.0,0.22,0.70909214,2.522995,19.107151,22.159746,22.66857,23.441502,132.70937,133.02507,133.06943,132.5104,33.48,29.068,28.268,27.368,41.118,34.168,29.268,28.918001,0.079,0.126,0.171,0.186,0.222,7.95,8.05,1.0,3600.0,24.444923,210.0,-1.9,-2.0,4820.0,870.0,227.0,870.0,871.44324,227.37657,871.44324,643.0,647.5401,1318.9742,644.0667,648.61426,1321.1624,1015.9,0.0
2025-06-06 18:00:00+00:00,32.718,20.610552,49.0,35.291363,1012.1175,49.0,5.0,0.0,24140.0,0.22,0.7104035,2.522995,21.38897,25.460934,26.220753,26.987997,133.63614,133.85432,134.44382,133.91916,38.88,29.168001,28.368,27.468,39.968,34.767998,29.668001,28.918001,0.076,0.126,0.171,0.186,0.222,8.65,8.7,1.0,3600.0,24.444923,260.0,-2.0,-4.0,4780.0,866.0,184.0,866.0,841.1452,178.71907,841.1452,682.0,698.48975,1296.9148,662.4261,678.4426,1259.6925,1015.4,0.0
2025-06-06 19:00:00+00:00,32.267998,20.526394,50.0,34.338875,1011.6143,52.0,6.0,0.0,24140.0,0.21000002,0.6690596,2.4116886,22.657131,27.238943,28.001427,28.766228,134.35634,134.46461,135.0001,134.49303,39.239998,29.068,28.268,27.268,38.017998,34.918,30.018,28.918001,0.074,0.126,0.171,0.186,0.222,8.25,8.35,1.0,3600.0,24.246683,250.0,-2.1,-8.0,4830.0,814.0,162.0,814.0,763.63245,151.976,763.63245,652.0,723.2239,1197.4493,611.65643,678.47327,1123.3553,1014.9,0.0
2025-06-06 20:00:00+00:00,31.468,20.736164,53.0,33.135456,1011.1074,54.0,6.0,0.0,24140.0,0.19,0.5802372,2.1667016,22.657131,28.257132,29.275326,29.784426,135.64366,135.5161,135.49815,135.48964,39.96,28.668001,27.868,26.968,35.418,34.668,30.418001,28.968,0.073,0.126,0.17,0.186,0.221,7.2,7.3,1.0,3600.0,24.099554,230.0,-2.3,-13.0,4870.0,706.0,147.0,706.0,633.2159,131.84523,633.2159,559.0,722.7135,1027.3608,501.37064,648.2063,921.4464,1014.4,0.0
2025-06-06 21:00:00+00:00,30.518,21.038115,57.0,31.676582,1010.8976,57.0,7.0,0.0,24140.0,0.16,0.45305464,1.8779383,22.159746,28.266304,29.28418,29.793125,136.97493,136.54811,136.49428,136.46873,40.32,28.268,27.468,26.568,32.868,34.067997,30.668001,28.968,0.073,0.126,0.17,0.186,0.221,5.85,6.0,1.0,3600.0,23.95789,240.0,-2.4,-16.0,4920.0,538.0,122.0,538.0,450.03467,102.05247,450.03467,416.0,692.19617,798.246,347.98218,579.01904,667.72925,1014.2,0.0
2025-06-06 22:00:00+00:00,29.368,21.592445,63.0,31.080444,1011.18427,71.0,17.0,0.0,24140.0,0.13,0.2958349,1.5126953,20.421871,26.787966,28.312117,29.301876,139.28925,138.81416,138.60857,137.4896,37.8,27.768,26.968,26.168001,30.518,33.017998,30.818,28.968,0.074,0.126,0.17,0.186,0.221,4.2,4.3,1.0,3600.0,23.909687,350.0,-2.5,-13.0,4950.0,328.0,86.0,328.00003,236.76892,62.07966,236.76895,242.0,611.4052,525.7195,174.68927,441.3468,379.49402,1014.5,0.0
2025-06-06 23:00:00+00:00,28.118,22.363981,71.0,30.68983,1011.66864,86.0,28.0,0.0,24140.0,0.09,0.13973637,1.1028202,17.49615,24.408424,26.368616,28.348713,143.3658,142.792,141.09586,139.63554,34.92,27.068,26.368,25.668001,28.318,31.668001,30.868,28.968,0.075,0.125,0.17,0.185,0.221,2.35,2.4,1.0,3361.657,23.992737,500.0,-2.6,-8.0,4980.0,127.0,41.0,127.00002,42.480656,13.714227,40.68792,86.0,479.10312,228.35292,28.766428,153.49374,76.38253,1015.0,0.0
